train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch,train/sunny_acc_epoch,train/inval_acc_epoch,epoch,step,train/loss_simple_step,train/loss_vlb_step,train/loss_step,train/sunny_acc_step,train/inval_acc_step,global_step
1.2513903379440308,0.01718287542462349,1.2513903379440308,0.8818359375,0.954833984375,0,0,,,,,,
2.6302785873413086,0.015233686193823814,2.6302785873413086,0.993896484375,0.999267578125,1,1,,,,,,
1.116923451423645,0.005236324388533831,1.116923451423645,0.99951171875,0.999755859375,2,2,,,,,,
1.242419958114624,0.005713054444640875,1.242419958114624,1.0,1.0,3,3,,,,,,
1.0012788772583008,0.00424962118268013,1.0012788772583008,1.0,1.0,4,4,,,,,,
0.9923999905586243,0.005032326094806194,0.9923999905586243,1.0,1.0,5,5,,,,,,
0.9713677167892456,0.005414349492639303,0.9713677167892456,1.0,1.0,6,6,,,,,,
0.749167799949646,0.005596668925136328,0.749167799949646,1.0,1.0,7,7,,,,,,
0.735910177230835,0.003424419555813074,0.735910177230835,1.0,1.0,8,8,,,,,,
0.6619303226470947,0.0032807171810418367,0.6619303226470947,1.0,1.0,9,9,,,,,,
0.7660313844680786,0.003308069659397006,0.7660313844680786,1.0,1.0,10,10,,,,,,
0.4983019232749939,0.0032095438800752163,0.4983019232749939,1.0,1.0,11,11,,,,,,
0.41335076093673706,0.0029223111923784018,0.41335076093673706,1.0,1.0,12,12,,,,,,
1.0565156936645508,0.006027115974575281,1.0565156936645508,1.0,1.0,13,13,,,,,,
0.48569434881210327,0.0021298578940331936,0.48569434881210327,1.0,1.0,14,14,,,,,,
0.5801147222518921,0.0024611796252429485,0.5801147222518921,1.0,1.0,15,15,,,,,,
1.411010503768921,0.021217988803982735,1.411010503768921,1.0,1.0,16,16,,,,,,
0.28250426054000854,0.002777433954179287,0.28250426054000854,1.0,1.0,17,17,,,,,,
1.2290258407592773,0.013150668703019619,1.2290258407592773,1.0,1.0,18,18,,,,,,
0.8120226263999939,0.00395437004044652,0.8120226263999939,1.0,1.0,19,19,,,,,,
0.5497541427612305,0.0023357123136520386,0.5497541427612305,1.0,1.0,20,20,,,,,,
0.9245696067810059,0.006091741845011711,0.9245696067810059,1.0,1.0,21,21,,,,,,
0.5477263927459717,0.002336072502657771,0.5477263927459717,1.0,1.0,22,22,,,,,,
0.6381773948669434,0.002766906749457121,0.6381773948669434,1.0,1.0,23,23,,,,,,
0.7519798874855042,0.003584211692214012,0.7519798874855042,1.0,1.0,24,24,,,,,,
1.1367170810699463,0.017093317583203316,1.1367170810699463,1.0,1.0,25,25,,,,,,
0.28667891025543213,0.0026962910778820515,0.28667891025543213,1.0,1.0,26,26,,,,,,
0.4572933316230774,0.0019545487593859434,0.4572933316230774,1.0,1.0,27,27,,,,,,
0.2334429770708084,0.0016303310403600335,0.2334429770708084,1.0,1.0,28,28,,,,,,
0.632430374622345,0.00281175272539258,0.632430374622345,1.0,1.0,29,29,,,,,,
0.43245840072631836,0.0018411355558782816,0.43245840072631836,1.0,1.0,30,30,,,,,,
0.2812459468841553,0.001254602218978107,0.2812459468841553,1.0,1.0,31,31,,,,,,
0.9439419507980347,0.005246697459369898,0.9439419507980347,1.0,1.0,32,32,,,,,,
0.36527687311172485,0.0015589715912938118,0.36527687311172485,1.0,1.0,33,33,,,,,,
1.3914666175842285,0.04770773649215698,1.3914666175842285,1.0,1.0,34,34,,,,,,
0.43127429485321045,0.0018293039174750447,0.43127429485321045,1.0,1.0,35,35,,,,,,
0.30614984035491943,0.0013478667242452502,0.30614984035491943,1.0,1.0,36,36,,,,,,
0.15817974507808685,0.0012638005428016186,0.15817974507808685,1.0,1.0,37,37,,,,,,
0.9710332155227661,0.006275305524468422,0.9710332155227661,1.0,1.0,38,38,,,,,,
0.2899330258369446,0.001265711267478764,0.2899330258369446,1.0,1.0,39,39,,,,,,
1.107399821281433,0.009095191955566406,1.107399821281433,1.0,1.0,40,40,,,,,,
1.2398009300231934,0.031502965837717056,1.2398009300231934,1.0,1.0,41,41,,,,,,
0.1824735403060913,0.00120886554941535,0.1824735403060913,1.0,1.0,42,42,,,,,,
0.23262092471122742,0.0011707865633070469,0.23262092471122742,1.0,1.0,43,43,,,,,,
