train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch,train/sunny_acc_epoch,train/inval_acc_epoch,epoch,step,train/loss_simple_step,train/loss_vlb_step,train/loss_step,train/sunny_acc_step,train/inval_acc_step,global_step
1.4162933826446533,0.024476170539855957,1.4162933826446533,0.890869140625,0.949462890625,0,0,,,,,,
3.074190855026245,0.17531125247478485,3.074190855026245,0.968505859375,0.99609375,1,1,,,,,,
1.2720201015472412,0.008919884450733662,1.2720201015472412,0.97607421875,0.998291015625,2,2,,,,,,
1.274227261543274,0.005404467694461346,1.274227261543274,0.9912109375,1.0,3,3,,,,,,
1.2468454837799072,0.0070918258279562,1.2468454837799072,0.99951171875,1.0,4,4,,,,,,
1.0976200103759766,0.006436786148697138,1.0976200103759766,0.999755859375,1.0,5,5,,,,,,
1.0638246536254883,0.0048048789612948895,1.0638246536254883,1.0,1.0,6,6,,,,,,
0.8939824104309082,0.005946502089500427,0.8939824104309082,1.0,1.0,7,7,,,,,,
0.817101776599884,0.007203011307865381,0.817101776599884,1.0,1.0,8,8,,,,,,
1.0982909202575684,0.017244093120098114,1.0982909202575684,1.0,1.0,9,9,,,,,,
0.7430849075317383,0.006396008189767599,0.7430849075317383,1.0,1.0,10,10,,,,,,
0.8820770978927612,0.0042410180903971195,0.8820770978927612,1.0,1.0,11,11,,,,,,
0.6790931820869446,0.0031447799410670996,0.6790931820869446,1.0,1.0,12,12,,,,,,
1.1331689357757568,0.03714194521307945,1.1331689357757568,1.0,1.0,13,13,,,,,,
0.7935411930084229,0.0035929162986576557,0.7935411930084229,1.0,1.0,14,14,,,,,,
0.7802841663360596,0.0034619797952473164,0.7802841663360596,1.0,1.0,15,15,,,,,,
0.4732307195663452,0.003041965886950493,0.4732307195663452,1.0,1.0,16,16,,,,,,
1.0720038414001465,0.009167509153485298,1.0720038414001465,1.0,1.0,17,17,,,,,,
0.731957733631134,0.0032611011993139982,0.731957733631134,1.0,1.0,18,18,,,,,,
0.3632128834724426,0.002070016460493207,0.3632128834724426,1.0,1.0,19,19,,,,,,
0.6662428975105286,0.0028969128616154194,0.6662428975105286,1.0,1.0,20,20,,,,,,
0.9966825246810913,0.005958907306194305,0.9966825246810913,1.0,1.0,21,21,,,,,,
0.26141059398651123,0.002570051932707429,0.26141059398651123,1.0,1.0,22,22,,,,,,
0.9325960874557495,0.005126577336341143,0.9325960874557495,1.0,1.0,23,23,,,,,,
1.1900824308395386,0.0120425745844841,1.1900824308395386,1.0,1.0,24,24,,,,,,
0.24485844373703003,0.0018783777486532927,0.24485844373703003,1.0,1.0,25,25,,,,,,
0.8470927476882935,0.00438322639092803,0.8470927476882935,1.0,1.0,26,26,,,,,,
1.1248984336853027,0.011128938756883144,1.1248984336853027,1.0,1.0,27,27,,,,,,
1.1438148021697998,0.013504528440535069,1.1438148021697998,1.0,1.0,28,28,,,,,,
0.36278414726257324,0.001968520227819681,0.36278414726257324,1.0,1.0,29,29,,,,,,
0.3364412188529968,0.0024726614356040955,0.3364412188529968,1.0,1.0,30,30,,,,,,
0.6196672916412354,0.002706992905586958,0.6196672916412354,1.0,1.0,31,31,,,,,,
1.0156779289245605,0.008583956398069859,1.0156779289245605,1.0,1.0,32,32,,,,,,
0.4480442404747009,0.0019242116250097752,0.4480442404747009,1.0,1.0,33,33,,,,,,
1.0945504903793335,0.011428353376686573,1.0945504903793335,1.0,1.0,34,34,,,,,,
0.24049365520477295,0.0023598915431648493,0.24049365520477295,1.0,1.0,35,35,,,,,,
0.23908661305904388,0.0013702565338462591,0.23908661305904388,1.0,1.0,36,36,,,,,,
0.3621276617050171,0.0015691654989495873,0.3621276617050171,1.0,1.0,37,37,,,,,,
0.15928582847118378,0.0013710323255509138,0.15928582847118378,1.0,1.0,38,38,,,,,,
0.28975921869277954,0.0012677486520260572,0.28975921869277954,1.0,1.0,39,39,,,,,,
0.2125643491744995,0.0009903423488140106,0.2125643491744995,1.0,1.0,40,40,,,,,,
1.2826381921768188,0.013839654624462128,1.2826381921768188,1.0,1.0,41,41,,,,,,
0.1628064662218094,0.0008020952227525413,0.1628064662218094,1.0,1.0,42,42,,,,,,
0.12615998089313507,0.0007097446941770613,0.12615998089313507,1.0,1.0,43,43,,,,,,
0.40762531757354736,0.0017289938405156136,0.40762531757354736,1.0,1.0,44,44,,,,,,
0.11120568960905075,0.0005909132887609303,0.11120568960905075,1.0,1.0,45,45,,,,,,
1.085221529006958,0.0072071244940161705,1.085221529006958,1.0,1.0,46,46,,,,,,
0.09800060093402863,0.0007625838625244796,0.09800060093402863,1.0,1.0,47,47,,,,,,
0.7116808891296387,0.003421754576265812,0.7116808891296387,1.0,1.0,48,48,,,,,,
,,,,,49,49,0.12297442555427551,0.0009243253152817488,0.12297442555427551,1.0,1.0,49.0
0.12297442555427551,0.0009243253152817488,0.12297442555427551,1.0,1.0,49,49,,,,,,
0.3325378894805908,0.001412344048731029,0.3325378894805908,1.0,1.0,50,50,,,,,,
0.12556418776512146,0.0006270890589803457,0.12556418776512146,1.0,1.0,51,51,,,,,,
0.0839712992310524,0.0005157107370905578,0.0839712992310524,1.0,1.0,52,52,,,,,,
0.17976009845733643,0.0008034018101170659,0.17976009845733643,1.0,1.0,53,53,,,,,,
0.07171396166086197,0.00043529277900233865,0.07171396166086197,1.0,1.0,54,54,,,,,,
