train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch,train/sunny_acc_epoch,train/inval_acc_epoch,epoch,step,train/loss_simple_step,train/loss_vlb_step,train/loss_step,train/sunny_acc_step,train/inval_acc_step,global_step
1.151893138885498,0.005309091415256262,1.151893138885498,0.965087890625,0.99462890625,0,0,,,,,,
3.5805587768554688,0.018832102417945862,3.5805587768554688,0.86376953125,0.979248046875,1,1,,,,,,
1.1462167501449585,0.011333733797073364,1.1462167501449585,0.9833984375,0.874755859375,2,2,,,,,,
1.3583364486694336,0.010764919221401215,1.3583364486694336,0.984619140625,0.877685546875,3,3,,,,,,
0.9810801148414612,0.004302214365452528,0.9810801148414612,0.990478515625,0.96240234375,4,4,,,,,,
0.9811921119689941,0.008701076731085777,0.9811921119689941,0.994873046875,0.99658203125,5,5,,,,,,
0.8244248628616333,0.0035021696239709854,0.8244248628616333,0.99169921875,0.9931640625,6,6,,,,,,
0.6816773414611816,0.004698009230196476,0.6816773414611816,0.98388671875,0.929443359375,7,7,,,,,,
0.6173163056373596,0.003172351513057947,0.6173163056373596,0.978271484375,0.97705078125,8,8,,,,,,
0.8401589393615723,0.006537629757076502,0.8401589393615723,0.9833984375,0.96044921875,9,9,,,,,,
0.6320549249649048,0.0027695433236658573,0.6320549249649048,0.970947265625,0.955322265625,10,10,,,,,,
0.6349472999572754,0.0029582343995571136,0.6349472999572754,0.9208984375,0.9814453125,11,11,,,,,,
0.3701866865158081,0.0020461715757846832,0.3701866865158081,0.982666015625,0.994384765625,12,12,,,,,,
0.41161131858825684,0.0017572331707924604,0.41161131858825684,0.964599609375,0.985595703125,13,13,,,,,,
0.7455227375030518,0.006822881754487753,0.7455227375030518,0.984619140625,0.974365234375,14,14,,,,,,
0.5117197632789612,0.002384114544838667,0.5117197632789612,0.9599609375,0.96728515625,15,15,,,,,,
0.6611402034759521,0.004999910946935415,0.6611402034759521,0.9765625,0.976806640625,16,16,,,,,,
0.6083032488822937,0.004038083832710981,0.6083032488822937,0.997314453125,0.98828125,17,17,,,,,,
0.260716050863266,0.0011380097130313516,0.260716050863266,0.963623046875,0.9736328125,18,18,,,,,,
0.1734800934791565,0.002608696697279811,0.1734800934791565,0.931640625,0.97802734375,19,19,,,,,,
0.519207239151001,0.0033846935257315636,0.519207239151001,0.985595703125,0.97509765625,20,20,,,,,,
0.4972990155220032,0.003473062301054597,0.4972990155220032,0.9892578125,0.974853515625,21,21,,,,,,
0.24892407655715942,0.0010558866197243333,0.24892407655715942,0.99072265625,0.95166015625,22,22,,,,,,
