train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch,train/sunny_acc_epoch,train/inval_acc_epoch,epoch,step,train/loss_simple_step,train/loss_vlb_step,train/loss_step,train/sunny_acc_step,train/inval_acc_step,global_step
1.2642968893051147,0.011891046538949013,1.2642968893051147,0.80615234375,0.968505859375,0,0,,,,,,
1.575716257095337,0.007321315351873636,1.575716257095337,0.986572265625,0.997802734375,1,1,,,,,,
0.961782693862915,0.005303357727825642,0.961782693862915,0.997314453125,0.999755859375,2,2,,,,,,
0.7894142866134644,0.004110301844775677,0.7894142866134644,0.9970703125,1.0,3,3,,,,,,
1.1977332830429077,0.016446109861135483,1.1977332830429077,0.998291015625,1.0,4,4,,,,,,
0.9328071475028992,0.004296698607504368,0.9328071475028992,1.0,1.0,5,5,,,,,,
0.5945290327072144,0.0029511151369661093,0.5945290327072144,1.0,1.0,6,6,,,,,,
0.8011678457260132,0.0036411629989743233,0.8011678457260132,1.0,1.0,7,7,,,,,,
0.4358242154121399,0.0027903327718377113,0.4358242154121399,1.0,1.0,8,8,,,,,,
0.8932747840881348,0.0046883225440979,0.8932747840881348,1.0,1.0,9,9,,,,,,
0.31165292859077454,0.0030640081968158484,0.31165292859077454,1.0,1.0,10,10,,,,,,
0.9924971461296082,0.005397379398345947,0.9924971461296082,1.0,1.0,11,11,,,,,,
0.23179566860198975,0.0018974803388118744,0.23179566860198975,1.0,1.0,12,12,,,,,,
0.2104029506444931,0.0017223594477400184,0.2104029506444931,1.0,1.0,13,13,,,,,,
0.2019810676574707,0.0012651721481233835,0.2019810676574707,1.0,1.0,14,14,,,,,,
0.39002537727355957,0.0016793027753010392,0.39002537727355957,1.0,1.0,15,15,,,,,,
0.20294541120529175,0.0010182514088228345,0.20294541120529175,1.0,1.0,16,16,,,,,,
0.20191654562950134,0.0009817851241678,0.20191654562950134,1.0,1.0,17,17,,,,,,
0.20040814578533173,0.0009744507842697203,0.20040814578533173,1.0,1.0,18,18,,,,,,
0.10586544871330261,0.0010810688836500049,0.10586544871330261,1.0,1.0,19,19,,,,,,
0.1290728896856308,0.0006906133494339883,0.1290728896856308,1.0,1.0,20,20,,,,,,
0.6966201066970825,0.0030845818109810352,0.6966201066970825,1.0,1.0,21,21,,,,,,
0.10720209777355194,0.0006202013464644551,0.10720209777355194,1.0,1.0,22,22,,,,,,
1.128088355064392,0.007774601224809885,1.128088355064392,1.0,1.0,23,23,,,,,,
0.4611614942550659,0.0019580547232180834,0.4611614942550659,1.0,1.0,24,24,,,,,,
1.0872188806533813,0.008333884179592133,1.0872188806533813,1.0,1.0,25,25,,,,,,
0.7896671891212463,0.003890024032443762,0.7896671891212463,1.0,1.0,26,26,,,,,,
0.2815515398979187,0.001746244146488607,0.2815515398979187,1.0,1.0,27,27,,,,,,
0.6079801917076111,0.0026496124919503927,0.6079801917076111,1.0,1.0,28,28,,,,,,
