val/loss_simple,val/loss_vlb,val/loss,val/sunny_acc,val/inval_acc,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,val/sunny_acc_ema,val/inval_acc_ema,epoch,step,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch,train/sunny_acc_epoch,train/inval_acc_epoch
2.77286958694458,0.04792032018303871,2.77286958694458,0.997314453125,0.998779296875,2.3879880905151367,0.015535959973931313,2.3879880905151367,0.994873046875,0.99755859375,0,0,,,,,
,,,,,,,,,,0,0,1.2462730407714844,0.008883122354745865,1.2462730407714844,0.788818359375,0.9697265625
0.9515858292579651,0.006178481504321098,0.9515858292579651,0.998046875,1.0,1.1199085712432861,0.005267959553748369,1.1199085712432861,0.9970703125,0.999755859375,1,1,,,,,
