train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch,train/sunny_acc_epoch,train/inval_acc_epoch,epoch,step,train/loss_simple_step,train/loss_vlb_step,train/loss_step,train/sunny_acc_step,train/inval_acc_step,global_step
0.5665515661239624,0.0027547613717615604,0.5665515661239624,0.925537109375,0.854736328125,0,0,,,,,,
2.384207010269165,0.010116929188370705,2.384207010269165,0.967041015625,0.97802734375,1,1,,,,,,
0.4551669955253601,0.0031530268024653196,0.4551669955253601,0.989990234375,0.98876953125,2,2,,,,,,
0.6782578229904175,0.0030418848618865013,0.6782578229904175,0.98779296875,0.993896484375,3,3,,,,,,
0.46105653047561646,0.0031168845016509295,0.46105653047561646,0.987548828125,0.978759765625,4,4,,,,,,
0.3767663538455963,0.003673299215734005,0.3767663538455963,0.9853515625,0.962646484375,5,5,,,,,,
0.42768242955207825,0.003937129862606525,0.42768242955207825,0.989501953125,0.965087890625,6,6,,,,,,
0.3584017753601074,0.001523314043879509,0.3584017753601074,0.99462890625,0.984130859375,7,7,,,,,,
0.3457867503166199,0.0018094968982040882,0.3457867503166199,0.99658203125,0.9951171875,8,8,,,,,,
0.3570595383644104,0.0028585693798959255,0.3570595383644104,0.99853515625,0.998779296875,9,9,,,,,,
0.34179338812828064,0.0016965894028544426,0.34179338812828064,0.99951171875,0.9990234375,10,10,,,,,,
0.3526887893676758,0.003310692962259054,0.3526887893676758,0.99951171875,0.9990234375,11,11,,,,,,
0.3105503022670746,0.0015066955238580704,0.3105503022670746,0.999755859375,0.99951171875,12,12,,,,,,
0.30184513330459595,0.001907532336190343,0.30184513330459595,0.999267578125,0.99951171875,13,13,,,,,,
0.33497458696365356,0.0019563883543014526,0.33497458696365356,0.989013671875,0.9990234375,14,14,,,,,,
0.29935896396636963,0.0019960631616413593,0.29935896396636963,0.987060546875,0.99951171875,15,15,,,,,,
0.30024006962776184,0.001314857741817832,0.30024006962776184,0.997314453125,0.99951171875,16,16,,,,,,
0.329660028219223,0.0018112454563379288,0.329660028219223,1.0,1.0,17,17,,,,,,
0.34174153208732605,0.003030516905710101,0.34174153208732605,1.0,1.0,18,18,,,,,,
0.28668782114982605,0.0015846396563574672,0.28668782114982605,1.0,1.0,19,19,,,,,,
0.3061855733394623,0.001310800900682807,0.3061855733394623,1.0,1.0,20,20,,,,,,
0.2860819101333618,0.0013035492738708854,0.2860819101333618,1.0,1.0,21,21,,,,,,
0.28825947642326355,0.00124182493891567,0.28825947642326355,0.999755859375,1.0,22,22,,,,,,
0.3239338994026184,0.0017302259802818298,0.3239338994026184,1.0,1.0,23,23,,,,,,
0.31783658266067505,0.0015705593395978212,0.31783658266067505,0.999755859375,0.999755859375,24,24,,,,,,
0.2712770104408264,0.0014037052169442177,0.2712770104408264,0.99853515625,0.999755859375,25,25,,,,,,
0.34043872356414795,0.0024364886339753866,0.34043872356414795,0.999267578125,0.999755859375,26,26,,,,,,
0.2752877473831177,0.0012560083996504545,0.2752877473831177,1.0,1.0,27,27,,,,,,
0.275761216878891,0.001239598379470408,0.275761216878891,1.0,1.0,28,28,,,,,,
0.3351071774959564,0.002591734053567052,0.3351071774959564,1.0,1.0,29,29,,,,,,
0.31115013360977173,0.001521692960523069,0.31115013360977173,1.0,1.0,30,30,,,,,,
0.30836987495422363,0.0014805237296968699,0.30836987495422363,1.0,1.0,31,31,,,,,,
0.2717011570930481,0.0012497595744207501,0.2717011570930481,1.0,1.0,32,32,,,,,,
0.3105626106262207,0.0015346156433224678,0.3105626106262207,1.0,1.0,33,33,,,,,,
0.3333595097064972,0.002505664248019457,0.3333595097064972,1.0,1.0,34,34,,,,,,
0.30753254890441895,0.0015106330392882228,0.30753254890441895,1.0,1.0,35,35,,,,,,
0.2584739327430725,0.0017966674640774727,0.2584739327430725,1.0,1.0,36,36,,,,,,
0.28045129776000977,0.0011907736770808697,0.28045129776000977,1.0,1.0,37,37,,,,,,
0.27442467212677,0.0011777366744354367,0.27442467212677,1.0,1.0,38,38,,,,,,
0.3298535943031311,0.0023272503167390823,0.3298535943031311,1.0,1.0,39,39,,,,,,
0.24844831228256226,0.005641656927764416,0.24844831228256226,1.0,1.0,40,40,,,,,,
0.3386560082435608,0.002897525206208229,0.3386560082435608,1.0,1.0,41,41,,,,,,
0.2764451503753662,0.0011729351244866848,0.2764451503753662,1.0,1.0,42,42,,,,,,
0.30039188265800476,0.001389412907883525,0.30039188265800476,0.999755859375,1.0,43,43,,,,,,
0.31184783577919006,0.0016513877781108022,0.31184783577919006,1.0,1.0,44,44,,,,,,
0.2946927845478058,0.001351990969851613,0.2946927845478058,1.0,1.0,45,45,,,,,,
0.30594661831855774,0.0015956556890159845,0.30594661831855774,1.0,1.0,46,46,,,,,,
0.32913070917129517,0.00303582102060318,0.32913070917129517,1.0,1.0,47,47,,,,,,
0.26360663771629333,0.0011980445124208927,0.26360663771629333,1.0,1.0,48,48,,,,,,
,,,,,49,49,0.25031203031539917,0.002723854500800371,0.25031203031539917,1.0,1.0,49.0
0.25031203031539917,0.002723854500800371,0.25031203031539917,1.0,1.0,49,49,,,,,,
0.28300827741622925,0.0012160296319052577,0.28300827741622925,1.0,1.0,50,50,,,,,,
0.26307058334350586,0.001172061893157661,0.26307058334350586,1.0,1.0,51,51,,,,,,
0.24806265532970428,0.002026036847382784,0.24806265532970428,1.0,1.0,52,52,,,,,,
0.28584158420562744,0.0012775117065757513,0.28584158420562744,1.0,1.0,53,53,,,,,,
0.25551873445510864,0.001211761962622404,0.25551873445510864,1.0,1.0,54,54,,,,,,
0.25692570209503174,0.0011834516189992428,0.25692570209503174,1.0,1.0,55,55,,,,,,
0.26236140727996826,0.0011359474156051874,0.26236140727996826,1.0,1.0,56,56,,,,,,
0.2418607622385025,0.004676843527704477,0.2418607622385025,1.0,1.0,57,57,,,,,,
0.2645222842693329,0.0011297138407826424,0.2645222842693329,1.0,1.0,58,58,,,,,,
0.24619916081428528,0.0013424514327198267,0.24619916081428528,1.0,1.0,59,59,,,,,,
0.32444047927856445,0.0030337024945765734,0.32444047927856445,1.0,1.0,60,60,,,,,,
0.23950034379959106,0.006085631437599659,0.23950034379959106,1.0,1.0,61,61,,,,,,
0.34707748889923096,0.0025875589344650507,0.34707748889923096,1.0,1.0,62,62,,,,,,
0.25093090534210205,0.001194000942632556,0.25093090534210205,1.0,1.0,63,63,,,,,,
0.27066996693611145,0.0011504278518259525,0.27066996693611145,1.0,1.0,64,64,,,,,,
0.24193283915519714,0.0014964158181101084,0.24193283915519714,1.0,1.0,65,65,,,,,,
0.23910610377788544,0.00209495285525918,0.23910610377788544,1.0,1.0,66,66,,,,,,
0.3080790340900421,0.0020954261999577284,0.3080790340900421,1.0,1.0,67,67,,,,,,
0.24334406852722168,0.0012897644191980362,0.24334406852722168,1.0,1.0,68,68,,,,,,
0.23896312713623047,0.0020314822904765606,0.23896312713623047,1.0,1.0,69,69,,,,,,
0.2364758849143982,0.008505714125931263,0.2364758849143982,1.0,1.0,70,70,,,,,,
0.2583034038543701,0.0011004909174516797,0.2583034038543701,1.0,1.0,71,71,,,,,,
0.31291574239730835,0.002582280896604061,0.31291574239730835,1.0,1.0,72,72,,,,,,
0.2687945067882538,0.0011654729023575783,0.2687945067882538,1.0,1.0,73,73,,,,,,
0.30649277567863464,0.002648642286658287,0.30649277567863464,1.0,1.0,74,74,,,,,,
0.30391791462898254,0.0029142978601157665,0.30391791462898254,1.0,1.0,75,75,,,,,,
0.23700036108493805,0.0017897509969770908,0.23700036108493805,1.0,1.0,76,76,,,,,,
0.2779380977153778,0.0014212741516530514,0.2779380977153778,1.0,1.0,77,77,,,,,,
0.28149741888046265,0.001644059899263084,0.28149741888046265,1.0,1.0,78,78,,,,,,
0.282326877117157,0.0017237516585737467,0.282326877117157,1.0,1.0,79,79,,,,,,
0.23729470372200012,0.002560407854616642,0.23729470372200012,1.0,1.0,80,80,,,,,,
